,Country Name,Unrest Cases,Political model,Country Code,gdp-2007,gdp-2008,gdp-2009,gdp-2010,gdp -2011,gdp-2012,gdp -2013,gdp-2014,gdp-2015,gdp-2016,gdp-2017,ICP-2007,ICP-2008,ICP-2009,ICP-2010,ICP-2011,ICP-2012,ICP-2013,ICP-2014,ICP-2015,ICP-2016,ICP-2017,UG2007,UG2008,UG2009,UG2010,UG2011,UG2012,UG2013,UG2014,UG2015,UG2016,UG2017,UG2018,UY2007,UY2008,UY2009,UY2010,UY2011,UY2012,UY2013,UY2014,UY2015,UY2016,UY2017,UY2018
48,Tanzania,50,Democracy,TZA,21501741757,27368386358,28573777052,31409598704,33877905104,39087797980,44413614439,48219739331,45628320355,47388394818,52090321003,7.02551437,10.27839376,12.14222787,6.200155956,12.69096947,16.00109385,7.870723646,6.13161433,5.58816953,5.174766293,5.318716052,4.041999817,3.506000042,2.5,2.973999977,3.470000029,3.240999937,2.930000067,2.119999886,2.118000031,2.167999983,2.214999914,2.259000063,7.94299984,6.899000168,4.925000191,5.864999771,7.051000118,6.514999866,5.823999882,3.697999954,3.697000027,3.805000067,3.901000023,3.989000082
49,Togo,97,Dictatorship,TGO,2659095101,3310277927,3365711796,3426022206,3867391618,3873529926,4320427496,4568900620,4179185205,4457732625,4757776485,2.794966997,20.37724491,5.233122187,-0.003405706,3.568667706,2.630773937,1.773472429,0.183042905,1.783234671,0.868815969,-0.795130979,1.861999989,1.860999942,1.860999942,1.860000014,1.860000014,1.853999972,1.850000024,1.845999956,1.842000008,1.842000008,1.843999982,1.847000003,2.749000072,2.755000114,2.763000011,2.769999981,2.77699995,2.779999971,2.779999971,2.77699995,2.776000023,2.782999992,2.789999962,2.798000097
50,Trinidad and Tobago,6,,,21641620050,27871587350,19172165226,22157253321,25366520907,25601811994,26578524198,27200280855,24401734195,22295585700,22079017627,7.894388348,12.03034455,6.978087253,10.54920032,5.107132893,9.260281371,5.199817405,5.684418146,4.661215981,3.070667425,1.880384402,5.539999962,4.630000114,5.28000021,5.929999828,4.659999847,5.039999962,3.589999914,3.309999943,3.390000105,4.373000145,4.842000008,5.074999809,11.28800011,10.47000027,11.69499969,13.95699978,11.19499969,12.37800026,9.156000137,7.93900013,8.425000191,10.23900032,11.35099983,11.93700027
51,Tunisia,378,Democracy,TUN,38908069299,44856586316,43454935940,44050929160,45810626509,45044112939,46251061734,47632326088,43152528548,41808379888,39952095561,2.966944325,4.345028076,3.664903306,3.341776432,3.544029353,5.138117098,5.798544619,4.937735303,4.857182282,3.711014607,5.329272935,12.35999966,12.43999958,13.28999996,13.05000019,18.32999992,17.62999916,15.93000031,15.05799961,15.22000027,15.51000023,15.38000011,15.25399971,27.79999924,28.37100029,30.98600006,29.45100021,42.48099899,38.38800049,34.52700043,34.76599884,35.4280014,36.35400009,36.32899857,36.27299881
52,Uganda,111,Dictatorship,UGA,12292813603,14239026630,18168902154,20186496527,20176025257,23114293416,24599550624,27291879819,27102650387,24133664285,25995031850,6.138510833,12.05085555,13.01725619,3.976552885,16.56434962,12.67903772,4.905208757,3.07570669,5.589686063,5.706375046,5.209717059,3.036999941,3.60800004,4.159999847,4.006000042,3.849999905,3.549999952,1.909999967,1.907999992,1.904999971,2.00999999,2.104000092,2.191999912,4.525000095,5.381999969,6.201000214,5.971000195,5.741000175,5.31099987,2.701999903,2.703000069,2.710000038,2.816999912,2.904999971,2.99000001
53,Zambia,60,Democracy,ZMB,14056957976,17910858638,15328342304,20265556274,23460098340,25503370699,28045460442,27150630607,21154394546,20954754378,25868142073,10.6573496,12.44557935,13.39525463,8.501761334,6.429396811,6.575899708,6.977676055,7.806875536,10.11059289,17.86973008,6.577311542,9.178999901,7.929999828,10.61499977,13.18999958,9.989999771,7.849999905,7.815999985,7.782999992,7.75,7.77699995,7.791999817,7.796999931,17.39500046,15.47700024,20.89299965,26.83300018,20.10700035,15.33500004,15.27400017,15.2670002,15.22500038,15.30700016,15.34599972,15.36900043
54,Zimbabwe,216,Dictatorship,ZWE,5291950100,4415702800,9665793300,12041655200,14101920300,17114849900,19091020000,19495519600,19963120600,20548678100,22040902300,,,,3.034478884,3.477797293,3.72108722,1.631622019,-0.212939905,-2.409499988,-1.566412967,0.90973329,4.756999969,4.789000034,5.111999989,5.271999836,5.369999886,5.328000069,5.204999924,5.135000229,5.085999966,5.046000004,5.011000156,4.985000134,7.790999889,7.816999912,8.18900013,8.359999657,8.477000237,8.461999893,8.31499958,8.24600029,8.208000183,8.18500042,8.18500042,8.208000183
55,Aruba,,Democracy,ABW,2615083799,2745251397,2498882682,2390502793,2549720670,2534636872,2581564246,2649720670,2691620112,2646927374,2700558659,5.391620368,8.957221053,-2.136300373,2.07773902,4.316331941,0.627927922,-2.37226328,0.421637771,0.475066611,-0.886758352,-0.481314508,,,,,,,,,,,,,,,,,,,,,,,,
56,Afghanistan,2000,Dictatorship,AFG,9747879532,10109225814,12439087077,15856574731,17804292964,19907317066,20561069558,20484885120,19907111419,19046357714,19543976895,8.680570785,26.41866415,-6.811161089,2.178537524,11.80418581,6.441212809,7.385771784,4.673996035,-0.661709165,4.383891955,4.975951506,7.802000046,8.755000114,6.704999924,7.821000099,8.229999542,7.93599987,8.451999664,8.706000328,8.86400032,8.840999603,8.836999893,8.807999611,16.14299965,18.43000031,13.91300011,16.47299957,17.26600075,16.61899948,17.48900032,17.87100029,18.08699989,17.88199997,17.74399948,17.56800079
57,Albania,,Democracy,ALB,10677324144,12881353508,12044208086,11926957255,12890866743,12319784886,12776280961,13228247844,11386931490,11883682171,13038538300,2.932682482,3.363137574,2.231396835,3.615384615,3.442835932,2.036422356,1.925443995,1.613042353,1.910016978,1.275125281,1.993928105,13.5,13.05000019,13.76000023,14.19999981,13.97999954,13.43999958,15.64000034,17.48999977,17.07999992,15.22000027,13.86699963,15.13199997,26.94300079,26.34600067,27.52000046,29.23900032,28.77199936,27.70400047,30.48600006,39.35900116,40.14400101,32.73199844,30.01600075,32.67599869
58,Andorra,,Democracy,AND,4016972351,4007353157,3660530703,3355695364,3442062830,3164615187,3281585236,3350736367,2811489409,2877311947,3012914131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Arab World,,,,1.64E+12,2.08E+12,1.8E+12,2.11E+12,2.5E+12,2.79E+12,2.87E+12,2.91E+12,2.56E+12,2.51E+12,2.59E+12,4.965976546,10.47171934,2.795512836,3.911061955,4.753163889,4.902427272,3.234237838,2.772611584,1.610185208,1.844390956,1.783018086,9.747867709,9.455999722,9.237618279,9.9591374,10.29411822,10.43149851,10.29386542,10.28909079,10.26685497,10.01985079,9.930641866,9.808109227,23.73064554,24.04876357,23.17165119,24.45905731,25.91718894,27.35813808,26.86528754,26.54244815,27.11062598,26.11158409,26.13766594,26.08697551
60,United Arab Emirates,,"Capitalism,Dictatorship",ARE,2.58E+11,3.15E+11,2.54E+11,2.9E+11,3.51E+11,3.75E+11,3.9E+11,4.03E+11,3.58E+11,3.57E+11,3.83E+11,,12.25042024,1.559800981,0.879216764,0.877346596,0.6622689,1.101118364,2.346268657,4.069966084,1.615925039,1.968875568,3.342000008,4.010000229,4.165999889,3.694999933,3.305000067,2.970999956,2.618000031,2.282000065,1.932999969,1.636000037,1.672000051,1.710000038,9.001999855,12.30900002,11.51299953,10.51099968,9.333000183,8.427000046,7.525000095,6.736000061,5.873000145,4.900000095,4.928999901,4.998000145
61,Argentina,,Democracy,ARG,2.88E+11,3.62E+11,3.33E+11,4.24E+11,5.3E+11,5.46E+11,5.52E+11,5.26E+11,5.95E+11,5.55E+11,6.37E+11,,,,,,,,,,,,8.470000267,7.840000153,8.649999619,7.710000038,7.179999828,7.21999979,7.099999905,7.269999981,7.151000023,8.696000099,8.517999649,8.161999702,20.70599937,18.84000015,21.17000008,19.36000061,18.72999954,18.28000069,19.43000031,18.84000015,20.07299995,23.52799988,23.49099922,22.57500076
62,Armenia,,"Capitalism,Democratic socialism",ARM,9206301700,11662040714,8647936748,9260284938,10142111334,10619320049,11121465767,11609512940,10553337673,10546135160,11536590636,4.407360896,8.949953354,3.406766827,8.176361385,7.650008079,2.558020078,5.789667785,2.981308689,3.731691193,-1.403607559,0.969553269,17.51799965,17.98500061,18.73999977,19.01000023,18.44000053,17.30999947,16.18000031,17.5,18.26000023,18.04000092,18.23399925,18.27599907,34.61399841,35.79499817,40.71300125,38.9640007,39.05699921,35.28900146,35.7519989,37.05400085,31.96899986,38.5909996,38.5870018,38.70899963
63,American Samoa,,Democracy,ASM,520000000,563000000,678000000,576000000,574000000,644000000,641000000,643000000,661000000,653000000,634000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Antigua and Barbuda,,,,1311401319,1368431043,1224253014,1152469069,1142042916,1211411704,1192919619,1275576784,1359194737,1464630213,1510084751,1.416052594,5.333806398,-0.550159996,3.370025402,3.456749672,3.376880443,1.059497824,1.089441574,0.968993459,-0.489437796,2.43248789,,,,,,,,,,,,,,,,,,,,,,,,
65,Australia,,"Capitalism,Democracy",AUS,8.52E+11,1.05E+12,9.26E+11,1.14E+12,1.39E+12,1.54E+12,1.57E+12,1.46E+12,1.35E+12,1.21E+12,1.32E+12,2.327611289,4.35029855,1.771117166,2.918340027,3.303850156,1.762780156,2.449888641,2.487922705,1.508366722,1.276990945,1.948647409,4.380000114,4.230000019,5.559999943,5.210000038,5.079999924,5.21999979,5.659999847,6.070000172,6.059999943,5.71999979,5.590000153,5.473999977,9.369999886,8.819999695,11.46000004,11.55000019,11.38000011,11.72999954,12.22000027,13.31999969,13.14000034,12.67000008,12.60000038,12.49400043
66,Austria,,"Capitalism,Democracy",AUT,3.89E+11,4.3E+11,4E+11,3.92E+11,4.31E+11,4.09E+11,4.3E+11,4.42E+11,3.82E+11,3.91E+11,4.17E+11,2.168555998,3.21595023,0.50630835,1.81353628,3.286581974,2.485673529,2.000158912,1.605804145,0.896565316,0.891592367,2.081268583,4.860000134,4.130000114,5.300000191,4.820000172,4.559999943,4.869999886,5.329999924,5.619999886,5.71999979,6.010000229,5.5,5.387000084,9.390999794,8.468999863,10.63199997,9.437999725,8.897999763,9.380000114,9.62899971,10.25199986,10.56499958,11.24499989,9.767999649,9.51099968
67,Azerbaijan,,Dictatorship,AZE,33050343783,48852482960,44291490421,52902703376,65951627200,69683935845,74164435946,75244294275,53074370486,37867518957,40747792238,16.66125777,20.8372929,1.463159974,5.73238743,7.852383768,1.068103014,2.418869884,1.389726358,4.009438267,12.44949552,12.90489121,6.539999962,6.050000191,5.739999771,5.630000114,5.420000076,5.190000057,4.96999979,4.909999847,4.960000038,5,5.032000065,5.037000179,13.92599964,14.38199997,13.86299992,14.73799992,14.60599995,14.06299973,13.54800034,13.42000008,13.31200027,13.49100018,13.79199982,14.02400017
68,Belgium,0,"Capitalism,Democracy",BEL,4.72E+11,5.19E+11,4.85E+11,4.84E+11,5.27E+11,4.98E+11,5.21E+11,5.31E+11,4.55E+11,4.68E+11,4.93E+11,1.8230563,4.489444205,-0.053145674,2.189299204,3.532082107,2.839663434,1.11309594,0.340002833,0.561429153,1.973852647,2.12597086,7.460000038,6.980000019,7.909999847,8.289999962,7.139999866,7.539999962,8.430000305,8.520000458,8.479999542,7.829999924,7.090000153,6.459000111,18.76000023,17.92300034,21.90200043,22.40299988,18.76099968,19.78100014,23.74799919,23.22699928,22.12800026,20.09000015,19.2140007,17.53899956
69,Bangladesh,,Democracy,BGD,79611888213,91631278239,1.02E+11,1.15E+11,1.29E+11,1.33E+11,1.5E+11,1.73E+11,1.95E+11,2.21E+11,2.5E+11,9.106984969,8.901944895,5.423472362,8.126676392,11.39516516,6.217504221,7.530406409,6.992081513,6.193840909,5.513525727,5.702070157,3.910000086,4.238999844,5,3.380000114,3.650000095,3.914000034,4.429999828,4.428999901,4.427000046,4.349999905,4.367000103,4.383999825,8.430000305,9.211999893,10.94999981,6.316999912,7.264999866,8.206999779,10.01299953,10.32600021,10.65400028,11.07900047,11.36499977,11.63700008
70,Bulgaria,,"Capitalism,Democracy",BGR,44411476557,54409138498,51884481410,50610058210,57418414504,53903022339,55555171010,56814543481,50201314895,53240950226,58220973783,8.40253419,12.3487196,2.753202239,2.438990605,4.219903466,2.954568298,0.890093541,-1.418183803,-0.104633261,-0.79874909,2.064355063,6.880000114,5.610000134,6.820000172,10.27999973,11.26000023,12.27000046,12.93999958,11.42000008,9.140000343,7.570000172,6.159999847,4.919000149,15.06000042,12.66300011,16.0909996,21.9260006,25.05400085,28.12100029,28.39699936,23.78000069,21.62999916,17.20000076,12.9659996,10.36100006
71,Bahrain,,"Capitalism,Dictatorship",BHR,21730000000,25710877660,22938218085,25713271277,28776595745,30749308511,32539547872,33387712766,31125851064,32152686170,35307127660,3.256666667,3.526003164,2.795512836,1.961884683,-0.401486989,2.758286056,3.301006139,2.646291465,1.839519875,2.800594698,1.38734376,1.243999958,1.207999945,1.175999999,1.129999995,1.230000019,1.200000048,1.207000017,1.213000059,1.208999991,1.215000033,1.200999975,1.187999964,4.701000214,4.752999783,4.90899992,4.999000072,5.585999966,5.330999851,5.362999916,5.475999832,5.599999905,5.520999908,5.512000084,5.664000034
72,"Bahamas, The",,Capitalism,BHS,10618340000,10526000000,9981960000,10095760000,10070450000,10720500000,10627600000,10957300000,11792300000,11838800000,12162100000,2.492577949,4.489559954,2.062734735,1.344027384,3.198781417,1.97336756,0.722414785,1.506998589,1.86826447,-0.34637693,1.518207007,7.880000114,8.180000305,14.25,14.31799984,14.52000046,14.02000046,16.18000031,13.80000019,12,12.69999981,12.57299995,12.32600021,18.98200035,17.02599907,25.93899918,26.32600021,27.31900024,30.88699913,32.63899994,27.87800026,24.30400085,25.63899994,25.67300034,25.49099922
73,Bosnia and Herzegovina,,,,15778767670,19112739664,17613836210,17176781337,18644723861,17226849297,18178503835,18558343508,16209702864,16911088174,18054854789,1.500777045,7.427043284,-0.381464413,2.123490942,3.671250259,2.05267452,-0.093045684,-0.897194054,-1.023285045,-1.089130318,1.168812637,28.93000031,23.29999924,24.03000069,27.20000076,27.60000038,28.04999924,27.45000076,27.52000046,27.69400024,25.05999947,25.56200027,26.05599976,58.63999939,47.29999924,50.37200165,57.34000015,58.51800156,59.75500107,58.81600189,62.65999985,62.31800079,54.31000137,54.89099884,55.4980011
74,Belarus,,Dictatorship,BLR,45277399814,60763483146,50874078052,58665088956,61757788945,65685102555,75527984234,78813839984,56454734397,47749057078,54456465473,8.426752735,14.83787648,12.94565634,7.735748043,53.22869831,59.21973602,18.31226104,18.11955435,13.53448976,11.83658077,6.031837252,0.879000008,0.870999992,0.899999976,1.149999976,0.680000007,0.620000005,0.50999999,0.49000001,0.493000001,0.488000005,0.481000006,0.472000003,1.797999978,1.753999949,1.952000022,2.506000042,1.491000056,1.371000051,1.138000011,1.103000045,1.149000049,1.129999995,1.105999947,1.088000059
75,Belize,,Democracy ,BLZ,1290542550,1368625150,1335217500,1396731700,1486595750,1563827850,1608442150,1692955750,1762500450,1806646250,1862614800,,,,,,,,,,,,8.510000229,8.180000305,9.902000427,11.41600037,12.93099976,14.27000046,11.68000031,11.56999969,9.970000267,7.909999847,9.329999924,9.248000145,16.22800064,15.5909996,18.18799973,20.32600021,22.71299934,24.74500084,21.61800003,23.13500023,18.97100067,17.74300003,19.75499916,19.33699989
76,Bermuda,,Democracy,BMU,5895048000,6109928000,5806378000,5744414000,5550771000,5537537000,5573710000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Bolivia,,Democratic socialism,BOL,13120107688,16674276952,17339992165,19649724655,23963162984,27084497540,30659338929,32996187988,33000198263,33941126194,37508642113,8.703771843,81.1376396,10.53363793,2.501567534,9.883001462,4.518812388,5.735205887,5.764576458,4.060963726,3.625239368,2.822185557,4.909999847,2.599999905,2.859999895,2.539999962,2.220000029,2.049999952,2.390000105,2.00999999,3.069999933,3.059999943,3.148000002,3.187000036,10.89099979,5.598999977,5.018000126,5.087999821,5.153999805,3.303999901,5.326000214,4.633999825,6.815999985,6.322999954,6.500999928,6.579999924
78,Brazil,1000,Democracy,BRA,1.4E+12,1.7E+12,1.67E+12,2.21E+12,2.62E+12,2.47E+12,2.47E+12,2.46E+12,1.8E+12,1.79E+12,2.06E+12,3.641272991,5.678593903,4.888034799,5.038726901,6.636369353,5.403553391,6.204335948,6.329152227,9.029807186,8.7391283,3.446367832,8.090000153,7.626999855,8.279999733,7.256999969,6.690000057,7.190000057,6.989999771,6.670000076,8.43999958,11.60999966,13.31999969,12.04100037,16.79999924,16.11300087,17.81999969,16.26799965,15.34000015,16.12000084,15.96000004,15.82999992,19.90999985,27.25,30.20999908,27.43199921
79,Barbados,,Capitalism,BRB,4672250000,4782000000,4479950000,4529900000,4660900000,4656350000,4612500000,4608350000,4584150000,4529050000,4673500000,4.034229829,8.108108108,3.643861893,5.824218533,9.432202402,4.533347539,1.81410436,1.769503221,-1.112789925,1.281928131,4.66018464,7.449999809,8.069999695,10.02000046,10.68999958,11.14000034,11.57999992,11.55000019,12.17000008,11.35000038,9.720000267,9.687000275,9.527999878,18.04400063,19.71299934,24.18899918,25.82600021,27.00499916,28.94400024,29.36599922,33.69300079,32.29299927,29.31999969,28.95000076,28.09900093
80,Brunei Darussalam,,,,12247694247,14393099069,10732366286,13707370737,18525319978,19048495519,18093829923,17098342541,12930394938,11400653949,12128089002,0.96777412,2.084980237,1.035717743,0.356869132,0.137911563,0.111766261,0.389205053,-0.207108732,-0.415121926,-0.739068722,-0.171311525,5.967000008,5.985000134,6.043000221,6.164000034,6.111999989,5.993999958,5.881000042,6.96999979,6.835999966,6.934999943,7.080999851,7.105000019,19.80999947,19.98800087,20.33200073,21.01300049,21.39900017,21.4829998,21.5510006,26.13500023,26.26799965,27.29999924,28.14900017,28.51399994
81,Bhutan,,Monarchy,BTN,1196091805,1258332337,1264758198,1585472534,1820207626,1823692110,1798333726,1958819096,2059809920,2219675781,2528007911,5.156111388,8.327160494,4.361122191,7.036383161,8.848985699,10.91965694,7.006666667,8.271060939,4.548143951,4.310168755,3.858200035,3.700000048,3.779999971,3.960000038,3.319999933,3.230000019,2.049999952,2.869999886,2.630000114,2.450000048,2.441999912,2.434999943,2.428999901,9.954000473,10.35499954,12.59899998,8.595000267,9.107999802,6.980999947,9.340999603,9.208999634,10,10.1260004,10.18999958,10.27000046
82,Canada,0,"Capitalism,Democracy",CAN,1.46E+12,1.55E+12,1.37E+12,1.61E+12,1.79E+12,1.82E+12,1.84E+12,1.8E+12,1.56E+12,1.54E+12,1.65E+12,2.138383993,2.370270674,0.299466803,1.776871541,2.912135089,1.515678231,0.938291898,1.906635907,1.125241361,1.428759547,1.596884129,6.039999962,6.139999866,8.340000153,8.06000042,7.510000229,7.289999962,7.070000172,6.909999847,6.909999847,7,6.340000153,5.873000145,11.18999958,11.5909996,15.32400036,14.90799999,14.26599979,14.44799995,13.73499966,13.46500015,13.16600037,13.08500004,11.61200047,10.67599964
83,Central Europe and the Baltics,,,,1.27E+12,1.53E+12,1.29E+12,1.31E+12,1.45E+12,1.35E+12,1.42E+12,1.46E+12,1.29E+12,1.31E+12,1.45E+12,4.837329283,6.358663802,2.753202239,1.801170221,4.130300688,3.334922677,1.438297872,0.053821313,-0.492326007,-0.054999542,2.075935537,7.8106003,6.608283507,8.490482674,9.903080551,9.789699695,9.977865848,10.04822422,8.951662183,7.815596525,6.486791427,5.295179537,4.680785376,18.6932209,16.70325748,21.57370064,24.45411017,25.53395313,26.19211635,26.59041276,23.5603362,20.66216225,17.64920423,15.02354574,13.43101075
84,Switzerland,,"Capitalism,Democracy",CHE,4.8E+11,5.54E+11,5.42E+11,5.84E+11,7E+11,6.68E+11,6.89E+11,7.09E+11,6.79E+11,6.69E+11,6.79E+11,0.732336631,2.42604804,-0.480467934,0.688233449,0.231336577,-0.692545842,-0.217308518,-0.01322916,-1.143900644,-0.434607639,0.533795988,3.650000095,3.349999905,4.119999886,4.809999943,4.409999847,4.480000019,4.75,4.829999924,4.800000191,4.920000076,4.800000191,4.778999805,7.114999771,7,8.482999802,8.225999832,7.68900013,8.30300045,8.736000061,8.592000008,8.81499958,8.576000214,8.055000305,7.988999844
85,Channel Islands,,,,11514605842,,,,,,,,,,,,,,,,,,,,,,9.484999657,10.67300034,11.11999989,9.671999931,9.88599968,9.911000252,9.663999557,9.248999596,9.56000042,9.378000259,9.355999947,9.312999725,18.04700089,20.40099907,21.31699944,18.58200073,18.88299942,18.94599915,18.45700073,17.65600014,18.30900002,18.57999992,19.04000092,19.35300064
86,Chile,,"Capitalism,Democracy",CHL,1.74E+11,1.8E+11,1.72E+11,2.19E+11,2.52E+11,2.67E+11,2.78E+11,2.61E+11,2.44E+11,2.5E+11,2.77E+11,4.407799046,8.716267366,0.353046309,1.410809606,3.340317436,3.00652059,1.928220313,4.395,4.348867283,3.786661771,2.182469485,7.139999866,7.800000191,9.68999958,8.420000076,7.340000153,6.659999847,6.210000038,6.659999847,6.510000229,6.739999771,6.960000038,7.014999866,17.79100037,19.8560009,22.79800034,19.12199974,18.01099968,16.86100006,16.77599907,17.13400078,16.22900009,16.08699989,17.15099907,17.32500076
87,China,0,"Dictatorship,Communism",CHN,3.55E+12,4.6E+12,5.11E+12,6.1E+12,7.57E+12,8.56E+12,9.61E+12,1.05E+13,1.11E+13,1.12E+13,1.22E+13,4.816765313,5.925255289,-0.728171334,3.175327981,5.553897059,2.619526165,2.621049027,1.921643416,1.437024514,2,1.593137255,3.75999999,4.360000134,4.288000107,4.199999809,4.340000153,4.46999979,4.539999962,4.592999935,4.605000019,4.649000168,4.675000191,4.714000225,8.43999958,10.0340004,9.93599987,9.625,9.998999596,10.34599972,10.52999973,10.67000008,10.82999992,10.875,10.80000019,10.82299995
88,"Congo, Dem. Rep.",,Democracy,COD,16737071816,19788515874,18648373312,21565720044,25839749199,29306235826,32679745298,35909040266,37917704900,37134799975,37642482562,16.94510065,17.30138457,2.8,7.1,15.31651591,9.721828063,0.808223101,1.243038898,0.744198995,2.885851073,,3.690000057,3.693000078,3.694999933,3.697000027,3.700999975,3.704999924,3.707000017,3.707999945,3.707000017,3.691999912,3.694000006,3.697999954,7.28000021,7.28000021,7.247000217,7.288000107,7.284999847,7.285999775,7.302000046,7.30700016,7.284999847,7.289999962,7.311999798,7.333000183
89,"Congo, Rep.",,,,8394688284,11859013281,9593537551,12007880439,14425607180,13677930124,14085851348,14177437982,8553154580,9035848071,8701334800,2.654646451,4.95875092,4.415003748,0.391525011,1.759587043,5.010187731,4.631616197,0.912139545,3.169097968,3.190561797,0.450063823,17.81399918,16.87899971,16.10000038,14.5539999,13.06400013,10,10.00399971,9.998000145,10.02499962,10.42099953,10.94699955,11.25699997,36.35599899,34.7159996,33.27099991,30.18499947,27.10000038,20.74600029,20.7329998,20.82699966,20.71699905,21.5189991,22.46199989,22.95800018
90,Colombia,,"Capitalism,Democracy",COL,2.06E+11,2.42E+11,2.32E+11,2.86E+11,3.34E+11,3.71E+11,3.82E+11,3.81E+11,2.93E+11,2.83E+11,3.14E+11,5.544384903,6.996882577,4.202518274,2.272002616,3.415031896,3.169302599,2.016993092,2.898838115,4.989829057,7.513460597,4.314313175,11.19999981,11.27000046,12.06999969,10.88000011,10.18999958,9.81000042,9.18999958,8.529999733,8.239999771,8.350000381,8.850000381,9.029999733,22.01600075,22.58600044,23.58200073,21.80999947,21.14100075,19.49900055,18.09199905,17.9090004,17.56800079,17.19199944,18.05999947,18.60300064
91,Comoros,,Democracy,COM,794621676.5,911967428.7,901711442.3,907093130.3,1021746833,1015901205,1115906342,1148058015,988150249.5,1024261821,1068124330,4.466167101,1.700781763,4.362348293,3.354757703,1.842663008,6.314744503,-4.294873315,,,,,4.506999969,4.485000134,4.460999966,4.43900013,4.420000076,4.399000168,4.377999783,4.361999989,4.34499979,4.347000122,4.34100008,4.331999779,9.94699955,9.94299984,9.942000389,9.93500042,9.930999756,9.930999756,9.930000305,9.907999992,9.890999794,9.921999931,9.954000473,9.984999657
92,Cabo Verde,,,,1513933983,1789333749,1711817182,1664310770,1864824081,1751888562,1850470042,1859898513,1596800287,1663008687,1772706451,4.410997042,6.774435464,0.991103481,2.078664709,4.473883422,2.540396442,1.506542857,-0.238778145,0.131187999,-1.408430485,0.783900981,11.02700043,10.90799999,10.78299999,10.67000008,10.57699966,10.50699997,10.42500019,10.34799957,10.27499962,10.32499981,10.33899975,10.35000038,17.72400093,17.7140007,17.64800072,17.69300079,17.76199913,17.74699974,17.77499962,17.8029995,17.83200073,17.95000076,17.79899979,17.64100075
93,Caribbean small states,,,,60904230941,69102174030,58163115347,63268926037,68351085109,70588397891,71335339138,72495698044,70862033354,67665555626,68823642410,5.230254587,8.105065089,1.24213693,3.584943318,4.217242655,2.987662292,1.436801092,1.298220082,0.226772714,1.058968096,2.028996322,8.612765303,8.998617866,10.20764912,10.92521601,10.81038724,11.47552551,11.79137756,11.14562315,10.92956259,10.8594959,10.71392332,10.64158,19.40618953,20.68997108,22.63602858,24.33666011,24.22939528,26.84557402,27.3085284,25.80782103,24.67964782,24.88086449,24.45078943,24.36557924
95,Cayman Islands,,Democracy,CYM,,,,,,,,,,,,,,,0.276140862,1.325435758,1.188948452,2.160611468,1.273979115,-2.347527702,-0.625258359,,,,,,,,,,,,,,,,,,,,,,,,,
96,Cyprus,,"Capitalism,Democracy",CYP,23968765398,27839724623,25942664629,25562264901,27426994718,25041397919,24084559214,23364707443,19680625485,20453761062,22054225828,2.372492743,4.669171081,0.374079976,2.381258363,3.289753749,2.388752401,-0.399357676,-1.354988854,-2.096997691,-1.687890723,0.531766496,3.910000086,3.650000095,5.360000134,6.260000229,7.869999886,11.78999996,15.88000011,16.07999992,14.92000008,12.94999981,11.03999996,10.35900021,9.517000198,8.43599987,12.87899971,15.59399986,20.88100052,26.53499985,36.97999954,34.43899918,31.29199982,27.79400063,23.82999992,22.43799973
97,Czech Republic,,"Capitalism,Democracy",CZE,1.89E+11,2.36E+11,2.06E+11,2.07E+11,2.28E+11,2.07E+11,2.09E+11,2.08E+11,1.87E+11,1.95E+11,2.16E+11,2.853124372,6.358663802,1.019377353,1.472727273,1.917219136,3.287623066,1.438297872,0.34398859,0.309364548,0.683504209,2.450533985,5.320000172,4.389999866,6.659999847,7.28000021,6.710000038,6.980000019,6.949999809,6.110000134,5.050000191,3.950000048,2.890000105,2.069000006,10.77400017,9.876999855,16.67000008,18.3560009,18.04100037,19.50799942,18.96899986,15.86100006,12.60700035,10.49800014,7.967000008,5.714000225
98,Germany,,"Capitalism,Democracy",DEU,3.44E+12,3.75E+12,3.42E+12,3.42E+12,3.76E+12,3.54E+12,3.75E+12,3.89E+12,3.38E+12,3.48E+12,3.68E+12,2.29834058,2.628383067,0.312737723,1.103808561,2.075172931,2.008491182,1.504722267,0.906797035,0.234429945,0.483355422,1.737916052,8.659999847,7.519999981,7.739999771,6.96999979,5.820000172,5.380000114,5.230000019,4.980000019,4.619999886,4.119999886,3.75,3.723999977,11.90499973,10.54899979,11.21500015,9.831000328,8.517999649,8.043000221,7.822000027,7.742000103,7.217999935,7.032000065,6.765999794,6.578999996
99,Djibouti,,Democracy,DJI,847918929.1,999105339.3,1049110685,1128611700,1239144502,1353632942,1324733712,1455035089,1633741923,1764268469,1844674435,4.965976546,11.95862069,1.675495873,3.950078759,5.068713948,3.731209508,2.706032429,1.341864943,-0.847389734,2.738412087,0.568112117,6.322000027,6.294000149,6.25,6.203000069,6.145999908,6.072000027,5.999000072,5.928999901,5.863999844,5.836999893,5.809999943,5.78399992,11.45199966,11.4630003,11.41300011,11.44699955,11.49300003,11.46199989,11.46800041,11.48600006,11.49699974,11.62199974,11.6960001,11.75800037
